10,502.3
20,501.6
30,501.7
40,501.4
50,502.0
60,501.8
70,501.5
80,501.5
90,501.5
100,501.7
110,538.9
120,571.4
130,599.6
140,624.3
150,647.1
160,666.4
170,684.0
180,699.8
190,714.0
200,727.3
210,760.8
220,791.8
230,820.3
240,846.5
250,871.1
260,893.4
270,914.9
280,935.0
290,953.3
300,971.0
310,1002.4
320,1032.8
330,1059.6
340,1087.2
350,1111.6
360,1135.1
370,1158.7
380,1180.1
390,1200.2
400,1219.9
410,1249.4
420,1281.0
430,1306.8
440,1334.2
450,1358.6
460,1383.8
470,1405.6
480,1429.6
490,1451.2
500,1474.0
510,1501.2
520,1527.9
530,1556.8
540,1582.0
550,1607.9
560,1632.3
570,1656.5
580,1679.5
590,1701.5
600,1721.1
610,1750.7
620,1778.6
630,1805.3
640,1830.6
650,1857.3
660,1883.4
670,1907.2
680,1929.7
690,1951.3
700,1974.6
710,2001.7
720,2027.5
730,2057.4
740,2082.0
750,2108.8
760,2132.6
770,2156.9
780,2177.3
790,2203.6
800,2228.6
810,2253.3
820,2282.3
830,2308.8
840,2334.5
850,2358.9
860,2383.3
870,2409.0
880,2432.4
890,2458.7
900,2478.6
910,2504.8
920,2531.6
930,2560.0
940,2586.1
950,2610.3
960,2635.6
970,2659.0
980,2685.7
990,2704.9
1000,2727.3
