10,17.0
20,34.0
30,51.0
40,68.0
50,84.8
60,101.8
70,119.0
80,135.8
90,152.6
100,169.6
110,109.0
120,118.0
130,127.0
140,136.0
150,145.0
160,154.0
170,163.0
180,172.0
190,180.8
200,189.4
210,139.3
220,145.3
230,151.3
240,157.3
250,163.3
260,169.3
270,175.3
280,181.3
290,187.3
300,193.3
310,154.5
320,159.0
330,163.5
340,168.0
350,172.5
360,177.0
370,181.5
380,186.0
390,190.5
400,195.0
410,163.6
420,167.2
430,170.8
440,174.4
450,178.0
460,181.6
470,185.2
480,188.8
490,192.4
500,196.0
510,169.7
520,172.7
530,175.7
540,178.7
550,181.7
560,184.7
570,187.7
580,190.7
590,193.7
600,196.7
610,174.0
620,176.6
630,179.2
640,181.7
650,184.3
660,186.9
670,189.4
680,192.0
690,194.6
700,197.2
710,177.3
720,179.5
730,181.8
740,184.0
750,186.3
760,188.5
770,190.8
780,193.0
790,195.3
800,197.1
810,179.8
820,181.8
830,183.8
840,185.8
850,187.8
860,189.8
870,191.8
880,193.8
890,195.4
900,197.3
910,181.8
920,183.6
930,185.4
940,187.2
950,189.0
960,190.7
970,192.6
980,194.0
990,196.1
1000,197.7
