10,501.2
20,501.2
30,501.1
40,501.2
50,501.2
60,501.2
70,501.2
80,501.2
90,501.2
100,501.2
110,501.2
120,501.2
130,501.2
140,501.2
150,500.9
160,501.2
170,501.3
180,501.3
190,501.3
200,501.2
210,501.3
220,501.3
230,501.3
240,501.3
250,501.2
260,501.3
270,501.3
280,501.3
290,501.3
300,501.3
310,501.3
320,501.3
330,501.3
340,501.3
350,501.3
360,501.2
370,501.3
380,501.3
390,501.3
400,501.4
410,501.3
420,501.3
430,501.3
440,501.3
450,501.2
460,501.3
470,501.4
480,501.4
490,501.4
500,501.4
510,501.5
520,501.3
530,501.2
540,501.5
550,501.5
560,501.6
570,501.5
580,501.5
590,501.5
600,501.5
610,501.5
620,501.6
630,501.6
640,501.7
650,501.7
660,501.7
670,501.6
680,501.6
690,501.6
700,501.6
710,501.7
720,501.7
730,501.7
740,501.7
750,501.7
760,501.7
770,501.7
780,501.8
790,501.8
800,501.7
810,501.8
820,501.6
830,502.1
840,502.0
850,501.8
860,501.8
870,501.8
880,501.8
890,501.9
900,501.8
910,501.9
920,501.8
930,502.2
940,502.1
950,502.1
960,502.1
970,502.2
980,502.2
990,502.2
1000,501.8
